EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 18-04-2023
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station HELSINKI KAISANIEMI AWS, FINLAND (STAID: 7015)
Blended and updated with sources:85 42089 42200 42225 42235 42245 42295 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
  7015,    85,19670421,   52,    0
  7015,    85,19670422,   47,    0
  7015,    85,19670423,   58,    0
  7015,    85,19670424,   94,    0
  7015,    85,19670425,  105,    0
  7015,    85,19670426,   96,    0
  7015,    85,19670427,  125,    0
  7015,    85,19670428,  110,    0
  7015,    85,19670429,   86,    0
  7015,    85,19670430,   68,    0
  7015,    85,19670501,   55,    0
  7015,    85,19670502,   61,    0
  7015,    85,19670503,   90,    0
  7015,    85,19670504,   77,    0
  7015,    85,19670505,  114,    0
  7015,    85,19670506,  105,    0
  7015,    85,19670507,   63,    0
  7015,    85,19670508,  102,    0
  7015,    85,19670509,  100,    0
  7015,    85,19670510,  115,    0
  7015,    85,19670511,  145,    0
  7015,    85,19670512,  137,    0
  7015,    85,19670513,  180,    0
  7015,    85,19670514,  148,    0
  7015,    85,19670515,  139,    0
  7015,    85,19670516,  112,    0
  7015,    85,19670517,  127,    0
  7015,    85,19670518,  122,    0
  7015,    85,19670519,  123,    0
  7015,    85,19670520,  117,    0
  7015,    85,19670521,  123,    0
  7015,    85,19670522,  136,    0
  7015,    85,19670523,  171,    0
  7015,    85,19670524,  186,    0
  7015,    85,19670525,  183,    0
  7015,    85,19670526,  128,    0
  7015,    85,19670527,  139,    0
  7015,    85,19670528,  197,    0
  7015,    85,19670529,  187,    0
  7015,    85,19670530,  204,    0
  7015,    85,19670531,  208,    0
  7015,    85,19670601,  213,    0
  7015,    85,19670602,  190,    0
  7015,    85,19670603,  176,    0
  7015,    85,19670604,  161,    0
  7015,    85,19670605,  125,    0
  7015,    85,19670606,  149,    0
  7015,    85,19670607,  135,    0
  7015,    85,19670608,  124,    0
  7015,    85,19670609,  151,    0
  7015,    85,19670610,  136,    0
  7015,    85,19670611,  157,    0
  7015,    85,19670612,  138,    0
  7015,    85,19670613,  117,    0
  7015,    85,19670614,  154,    0
  7015,    85,19670615,  240,    0
  7015,    85,19670616,  212,    0
  7015,    85,19670617,  220,    0
  7015,    85,19670618,  220,    0
  7015,    85,19670619,  219,    0
  7015,    85,19670620,  220,    0
  7015,    85,19670621,  209,    0
  7015,    85,19670622,  180,    0
  7015,    85,19670623,  169,    0
  7015,    85,19670624,  176,    0
  7015,    85,19670625,  188,    0
  7015,    85,19670626,  185,    0
  7015,    85,19670627,  190,    0
  7015,    85,19670628,  178,    0
  7015,    85,19670629,  153,    0
  7015,    85,19670630,  154,    0
  7015,    85,19670701,  202,    0
  7015,    85,19670702,  217,    0
  7015,    85,19670703,  200,    0
  7015,    85,19670704,  200,    0
  7015,    85,19670705,  182,    0
  7015,    85,19670706,  192,    0
  7015,    85,19670707,  213,    0
  7015,    85,19670708,  222,    0
  7015,    85,19670709,  230,    0
  7015,    85,19670710,  215,    0
  7015,    85,19670711,  190,    0
  7015,    85,19670712,  180,    0
  7015,    85,19670713,  204,    0
  7015,    85,19670714,  187,    0
  7015,    85,19670715,  202,    0
  7015,    85,19670716,  201,    0
  7015,    85,19670717,  212,    0
  7015,    85,19670718,  207,    0
  7015,    85,19670719,  231,    0
  7015,    85,19670720,  247,    0
  7015,    85,19670721,  198,    0
  7015,    85,19670722,  207,    0
  7015,    85,19670723,  214,    0
  7015,    85,19670724,  215,    0
  7015,    85,19670725,  230,    0
  7015,    85,19670726,  191,    0
  7015,    85,19670727,  208,    0
  7015,    85,19670728,  194,    0
  7015,    85,19670729,  228,    0
  7015,    85,19670730,  243,    0
  7015,    85,19670731,  233,    0
  7015,    85,19670801,  233,    0
  7015,    85,19670802,  244,    0
  7015,    85,19670803,  267,    0
  7015,    85,19670804,  270,    0
  7015,    85,19670805,  228,    0
  7015,    85,19670806,  203,    0
  7015,    85,19670807,  144,    0
  7015,    85,19670808,  177,    0
  7015,    85,19670809,  188,    0
  7015,    85,19670810,  163,    0
  7015,    85,19670811,  207,    0
  7015,    85,19670812,  198,    0
  7015,    85,19670813,  208,    0
  7015,    85,19670814,  219,    0
  7015,    85,19670815,  187,    0
  7015,    85,19670816,  205,    0
  7015,    85,19670817,  215,    0
  7015,    85,19670818,  196,    0
  7015,    85,19670819,  188,    0
  7015,    85,19670820,  160,    0
  7015,    85,19670821,  165,    0
  7015,    85,19670822,  184,    0
  7015,    85,19670823,  204,    0
  7015,    85,19670824,  189,    0
  7015,    85,19670825,  185,    0
  7015,    85,19670826,  203,    0
  7015,    85,19670827,  165,    0
  7015,    85,19670828,  198,    0
  7015,    85,19670829,  178,    0
  7015,    85,19670830,  195,    0
  7015,    85,19670831,  192,    0
  7015,    85,19670901,  178,    0
  7015,    85,19670902,  168,    0
  7015,    85,19670903,  175,    0
  7015,    85,19670904,  190,    0
  7015,    85,19670905,  210,    0
  7015,    85,19670906,  225,    0
  7015,    85,19670907,  213,    0
  7015,    85,19670908,  197,    0
  7015,    85,19670909,  185,    0
  7015,    85,19670910,  175,    0
  7015,    85,19670911,  167,    0
  7015,    85,19670912,  183,    0
  7015,    85,19670913,  187,    0
  7015,    85,19670914,  195,    0
  7015,    85,19670915,  200,    0
  7015,    85,19670916,  195,    0
  7015,    85,19670917,  145,    0
  7015,    85,19670918,  170,    0
  7015,    85,19670919,  161,    0
  7015,    85,19670920,  156,    0
  7015,    85,19670921,  147,    0
  7015,    85,19670922,  147,    0
  7015,    85,19670923,  135,    0
  7015,    85,19670924,  145,    0
  7015,    85,19670925,  133,    0
  7015,    85,19670926,  163,    0
  7015,    85,19670927,  148,    0
  7015,    85,19670928,  105,    0
  7015,    85,19670929,  128,    0
  7015,    85,19670930,  145,    0
  7015,    85,19671001,  117,    0
  7015,    85,19671002,  146,    0
  7015,    85,19671003,  157,    0
  7015,    85,19671004,  138,    0
  7015,    85,19671005,  159,    0
  7015,    85,19671006,  139,    0
  7015,    85,19671007,  132,    0
  7015,    85,19671008,  126,    0
  7015,    85,19671009,  114,    0
  7015,    85,19671010,   87,    0
  7015,    85,19671011,  106,    0
  7015,    85,19671012,  129,    0
  7015,    85,19671013,  132,    0
  7015,    85,19671014,  146,    0
  7015,    85,19671015,  128,    0
  7015,    85,19671016,  128,    0
  7015,    85,19671017,   80,    0
  7015,    85,19671018,  121,    0
  7015,    85,19671019,   88,    0
  7015,    85,19671020,   60,    0
  7015,    85,19671021,   90,    0
  7015,    85,19671022,   97,    0
  7015,    85,19671023,   84,    0
  7015,    85,19671024,  100,    0
  7015,    85,19671025,   99,    0
  7015,    85,19671026,  103,    0
  7015,    85,19671027,  114,    0
  7015,    85,19671028,  110,    0
  7015,    85,19671029,  110,    0
  7015,    85,19671030,  105,    0
  7015,    85,19671031,   97,    0
  7015,    85,19671101,   79,    0
  7015,    85,19671102,   98,    0
  7015,    85,19671103,  112,    0
  7015,    85,19671104,  107,    0
  7015,    85,19671105,   98,    0
  7015,    85,19671106,  115,    0
  7015,    85,19671107,  105,    0
  7015,    85,19671108,   93,    0
  7015,    85,19671109,   85,    0
  7015,    85,19671110,   68,    0
  7015,    85,19671111,   72,    0
  7015,    85,19671112,   82,    0
  7015,    85,19671113,   63,    0
  7015,    85,19671114,   48,    0
  7015,    85,19671115,   78,    0
  7015,    85,19671116,   79,    0
  7015,    85,19671117,   33,    0
  7015,    85,19671118,   45,    0
  7015,    85,19671119,   28,    0
  7015,    85,19671120,   43,    0
  7015,    85,19671121,   64,    0
  7015,    85,19671122,   66,    0
  7015,    85,19671123,   66,    0
  7015,    85,19671124,   37,    0
  7015,    85,19671125,   47,    0
  7015,    85,19671126,   36,    0
  7015,    85,19671127,   26,    0
  7015,    85,19671128,    0,    0
  7015,    85,19671129,    3,    0
  7015,    85,19671130,   16,    0
  7015,    85,19671201,   56,    0
  7015,    85,19671202,   49,    0
  7015,    85,19671203,   31,    0
  7015,    85,19671204,   11,    0
  7015,    85,19671205,    6,    0
  7015,    85,19671206,    9,    0
  7015,    85,19671207,  -43,    0
  7015,    85,19671208,  -61,    0
  7015,    85,19671209,  -59,    0
  7015,    85,19671210,  -49,    0
  7015,    85,19671211,  -72,    0
  7015,    85,19671212,  -94,    0
  7015,    85,19671213, -146,    0
  7015,    85,19671214,   19,    0
  7015,    85,19671215,   50,    0
  7015,    85,19671216,   51,    0
  7015,    85,19671217,  -22,    0
  7015,    85,19671218, -116,    0
  7015,    85,19671219,  -73,    0
  7015,    85,19671220,  -69,    0
  7015,    85,19671221, -131,    0
  7015,    85,19671222,  -91,    0
  7015,    85,19671223, -199,    0
  7015,    85,19671224, -140,    0
  7015,    85,19671225, -103,    0
  7015,    85,19671226, -119,    0
  7015,    85,19671227, -106,    0
  7015,    85,19671228,  -14,    0
  7015,    85,19671229,   14,    0
  7015,    85,19671230,   12,    0
  7015,    85,19671231,  -99,    0
  7015,    85,19680101, -128,    0
  7015,    85,19680102, -137,    0
  7015,    85,19680103,  -75,    0
  7015,    85,19680104, -123,    0
  7015,    85,19680105, -159,    0
  7015,    85,19680106,  -90,    0
  7015,    85,19680107, -118,    0
  7015,    85,19680108, -150,    0
  7015,    85,19680109, -147,    0
  7015,    85,19680110,  -76,    0
  7015,    85,19680111, -191,    0
  7015,    85,19680112, -232,    0
  7015,    85,19680113, -201,    0
  7015,    85,19680114, -165,    0
  7015,    85,19680115, -133,    0
  7015,    85,19680116, -182,    0
  7015,    85,19680117, -225,    0
  7015,    85,19680118, -170,    0
  7015,    85,19680119, -126,    0
  7015,    85,19680120,    8,    0
  7015,    85,19680121,    5,    0
  7015,    85,19680122,    3,    0
  7015,    85,19680123,   -7,    0
  7015,    85,19680124,  -29,    0
  7015,    85,19680125,  -25,    0
  7015,    85,19680126,  -57,    0
  7015,    85,19680127,  -81,    0
  7015,    85,19680128,  -40,    0
  7015,    85,19680129,  -38,    0
  7015,    85,19680130,    9,    0
  7015,    85,19680131,   12,    0
  7015,    85,19680201,   18,    0
  7015,    85,19680202,   18,    0
  7015,    85,19680203,   12,    0
  7015,    85,19680204,    9,    0
  7015,    85,19680205,    9,    0
  7015,    85,19680206,    7,    0
  7015,    85,19680207,  -26,    0
  7015,    85,19680208,  -38,    0
  7015,    85,19680209,  -38,    0
  7015,    85,19680210,  -27,    0
  7015,    85,19680211,  -12,    0
  7015,    85,19680212,  -16,    0
  7015,    85,19680213,   -6,    0
  7015,    85,19680214,  -13,    0
  7015,    85,19680215,   -6,    0
  7015,    85,19680216,  -38,    0
  7015,    85,19680217,  -75,    0
  7015,    85,19680218,  -26,    0
  7015,    85,19680219,  -52,    0
  7015,    85,19680220,  -44,    0
  7015,    85,19680221,  -44,    0
  7015,    85,19680222,  -75,    0
  7015,    85,19680223,  -67,    0
  7015,    85,19680224,  -71,    0
  7015,    85,19680225,  -66,    0
  7015,    85,19680226,   12,    0
  7015,    85,19680227,   33,    0
  7015,    85,19680228,   49,    0
  7015,    85,19680229,   30,    0
  7015,    85,19680301,    7,    0
  7015,    85,19680302,   13,    0
  7015,    85,19680303,   -3,    0
  7015,    85,19680304,  -10,    0
  7015,    85,19680305,    6,    0
  7015,    85,19680306,    6,    0
  7015,    85,19680307,  -11,    0
  7015,    85,19680308,   50,    0
  7015,    85,19680309,   26,    0
  7015,    85,19680310,  -34,    0
  7015,    85,19680311,  -17,    0
  7015,    85,19680312,  -36,    0
  7015,    85,19680313,   31,    0
  7015,    85,19680314,   23,    0
  7015,    85,19680315,  -15,    0
  7015,    85,19680316,  -12,    0
  7015,    85,19680317,   12,    0
  7015,    85,19680318,   29,    0
  7015,    85,19680319,   18,    0
  7015,    85,19680320,   13,    0
  7015,    85,19680321,   40,    0
  7015,    85,19680322,   42,    0
  7015,    85,19680323,   21,    0
  7015,    85,19680324,   28,    0
  7015,    85,19680325,   73,    0
  7015,    85,19680326,   81,    0
  7015,    85,19680327,   33,    0
  7015,    85,19680328,   65,    0
  7015,    85,19680329,  116,    0
  7015,    85,19680330,   82,    0
  7015,    85,19680331,   70,    0
  7015,    85,19680401,   20,    0
  7015,    85,19680402,   25,    0
  7015,    85,19680403,   38,    0
  7015,    85,19680404,   56,    0
  7015,    85,19680405,   41,    0
  7015,    85,19680406,   37,    0
  7015,    85,19680407,   45,    0
  7015,    85,19680408,   19,    0
  7015,    85,19680409,   60,    0
  7015,    85,19680410,   68,    0
  7015,    85,19680411,   48,    0
  7015,    85,19680412,   36,    0
  7015,    85,19680413,   75,    0
  7015,    85,19680414,   83,    0
  7015,    85,19680415,  133,    0
  7015,    85,19680416,  117,    0
  7015,    85,19680417,   84,    0
  7015,    85,19680418,  100,    0
  7015,    85,19680419,  138,    0
  7015,    85,19680420,  104,    0
  7015,    85,19680421,  119,    0
  7015,    85,19680422,  170,    0
  7015,    85,19680423,  128,    0
  7015,    85,19680424,   95,    0
  7015,    85,19680425,  130,    0
  7015,    85,19680426,  113,    0
  7015,    85,19680427,  123,    0
  7015,    85,19680428,   90,    0
  7015,    85,19680429,   93,    0
  7015,    85,19680430,  123,    0
  7015,    85,19680501,   98,    0
  7015,    85,19680502,   98,    0
  7015,    85,19680503,  117,    0
  7015,    85,19680504,   79,    0
  7015,    85,19680505,   88,    0
  7015,    85,19680506,  126,    0
  7015,    85,19680507,  123,    0
  7015,    85,19680508,  105,    0
  7015,    85,19680509,   95,    0
  7015,    85,19680510,  118,    0
  7015,    85,19680511,  112,    0
  7015,    85,19680512,  171,    0
  7015,    85,19680513,  142,    0
  7015,    85,19680514,   93,    0
  7015,    85,19680515,   96,    0
  7015,    85,19680516,   99,    0
  7015,    85,19680517,   69,    0
  7015,    85,19680518,   66,    0
  7015,    85,19680519,   88,    0
  7015,    85,19680520,  107,    0
  7015,    85,19680521,   83,    0
  7015,    85,19680522,   54,    0
  7015,    85,19680523,   88,    0
  7015,    85,19680524,   78,    0
  7015,    85,19680525,  104,    0
  7015,    85,19680526,  113,    0
  7015,    85,19680527,  136,    0
  7015,    85,19680528,  160,    0
  7015,    85,19680529,  188,    0
  7015,    85,19680530,  185,    0
  7015,    85,19680531,  191,    0
  7015,    85,19680601,  178,    0
  7015,    85,19680602,  233,    0
  7015,    85,19680603,  227,    0
  7015,    85,19680604,  159,    0
  7015,    85,19680605,  227,    0
  7015,    85,19680606,  203,    0
  7015,    85,19680607,  180,    0
  7015,    85,19680608,  148,    0
  7015,    85,19680609,  168,    0
  7015,    85,19680610,  203,    0
  7015,    85,19680611,  178,    0
  7015,    85,19680612,  193,    0
  7015,    85,19680613,  273,    0
  7015,    85,19680614,  262,    0
  7015,    85,19680615,  238,    0
  7015,    85,19680616,  197,    0
  7015,    85,19680617,  221,    0
  7015,    85,19680618,  216,    0
  7015,    85,19680619,  275,    0
  7015,    85,19680620,  246,    0
  7015,    85,19680621,  235,    0
  7015,    85,19680622,  217,    0
  7015,    85,19680623,  231,    0
  7015,    85,19680624,  233,    0
  7015,    85,19680625,  218,    0
  7015,    85,19680626,  179,    0
  7015,    85,19680627,  175,    0
  7015,    85,19680628,  147,    0
  7015,    85,19680629,  152,    0
  7015,    85,19680630,  169,    0
  7015,    85,19680701,  221,    0
  7015,    85,19680702,  229,    0
  7015,    85,19680703,  260,    0
  7015,    85,19680704,  257,    0
  7015,    85,19680705,  219,    0
  7015,    85,19680706,  208,    0
  7015,    85,19680707,  187,    0
  7015,    85,19680708,  162,    0
  7015,    85,19680709,  172,    0
  7015,    85,19680710,  188,    0
  7015,    85,19680711,  168,    0
  7015,    85,19680712,  145,    0
  7015,    85,19680713,  181,    0
  7015,    85,19680714,  208,    0
  7015,    85,19680715,  184,    0
  7015,    85,19680716,  156,    0
  7015,    85,19680717,  156,    0
  7015,    85,19680718,  174,    0
  7015,    85,19680719,  194,    0
  7015,    85,19680720,  182,    0
  7015,    85,19680721,  172,    0
  7015,    85,19680722,  142,    0
  7015,    85,19680723,  162,    0
  7015,    85,19680724,  172,    0
  7015,    85,19680725,  188,    0
  7015,    85,19680726,  220,    0
  7015,    85,19680727,  224,    0
  7015,    85,19680728,  226,    0
  7015,    85,19680729,  228,    0
  7015,    85,19680730,  233,    0
  7015,    85,19680731,  216,    0
  7015,    85,19680801,  209,    0
  7015,    85,19680802,  203,    0
  7015,    85,19680803,  203,    0
  7015,    85,19680804,  207,    0
  7015,    85,19680805,  222,    0
  7015,    85,19680806,  247,    0
  7015,    85,19680807,  234,    0
  7015,    85,19680808,  195,    0
  7015,    85,19680809,  207,    0
  7015,    85,19680810,  188,    0
  7015,    85,19680811,  205,    0
  7015,    85,19680812,  206,    0
  7015,    85,19680813,  195,    0
  7015,    85,19680814,  177,    0
  7015,    85,19680815,  214,    0
  7015,    85,19680816,  188,    0
  7015,    85,19680817,  157,    0
  7015,    85,19680818,  159,    0
  7015,    85,19680819,  191,    0
  7015,    85,19680820,  172,    0
  7015,    85,19680821,  227,    0
  7015,    85,19680822,  243,    0
  7015,    85,19680823,  248,    0
  7015,    85,19680824,  236,    0
  7015,    85,19680825,  217,    0
  7015,    85,19680826,  239,    0
  7015,    85,19680827,  186,    0
  7015,    85,19680828,  184,    0
  7015,    85,19680829,  210,    0
  7015,    85,19680830,  202,    0
  7015,    85,19680831,  184,    0
  7015,    85,19680901,  205,    0
  7015,    85,19680902,  202,    0
  7015,    85,19680903,  234,    0
  7015,    85,19680904,  239,    0
  7015,    85,19680905,  233,    0
  7015,    85,19680906,  262,    0
  7015,    85,19680907,  262,    0
  7015,    85,19680908,  193,    0
  7015,    85,19680909,  155,    0
  7015,    85,19680910,  158,    0
  7015,    85,19680911,  162,    0
  7015,    85,19680912,  129,    0
  7015,    85,19680913,  103,    0
  7015,    85,19680914,   93,    0
  7015,    85,19680915,   94,    0
  7015,    85,19680916,   97,    0
  7015,    85,19680917,  120,    0
  7015,    85,19680918,  115,    0
  7015,    85,19680919,  111,    0
  7015,    85,19680920,  158,    0
  7015,    85,19680921,  132,    0
  7015,    85,19680922,  131,    0
  7015,    85,19680923,  133,    0
  7015,    85,19680924,  131,    0
  7015,    85,19680925,  108,    0
  7015,    85,19680926,   67,    0
  7015,    85,19680927,   89,    0
  7015,    85,19680928,  103,    0
  7015,    85,19680929,   98,    0
  7015,    85,19680930,  116,    0
  7015,    85,19681001,   94,    0
  7015,    85,19681002,   78,    0
  7015,    85,19681003,   80,    0
  7015,    85,19681004,  106,    0
  7015,    85,19681005,   79,    0
  7015,    85,19681006,   47,    0
  7015,    85,19681007,   62,    0
  7015,    85,19681008,   61,    0
  7015,    85,19681009,   88,    0
  7015,    85,19681010,   60,    0
  7015,    85,19681011,   47,    0
  7015,    85,19681012,   48,    0
  7015,    85,19681013,  109,    0
  7015,    85,19681014,   92,    0
  7015,    85,19681015,   91,    0
  7015,    85,19681016,   28,    0
  7015,    85,19681017,   67,    0
  7015,    85,19681018,   72,    0
  7015,    85,19681019,   39,    0
  7015,    85,19681020,   68,    0
  7015,    85,19681021,   81,    0
  7015,    85,19681022,   82,    0
  7015,    85,19681023,   77,    0
  7015,    85,19681024,   23,    0
  7015,    85,19681025,  -34,    0
  7015,    85,19681026,   54,    0
  7015,    85,19681027,   22,    0
  7015,    85,19681028,   -8,    0
  7015,    85,19681029,   62,    0
  7015,    85,19681030,   83,    0
  7015,    85,19681031,   24,    0
  7015,    85,19681101,   -9,    0
  7015,    85,19681102,    2,    0
  7015,    85,19681103,   27,    0
  7015,    85,19681104,   82,    0
  7015,    85,19681105,   83,    0
  7015,    85,19681106,    6,    0
  7015,    85,19681107,  -13,    0
  7015,    85,19681108,    1,    0
  7015,    85,19681109,   -2,    0
  7015,    85,19681110,  -19,    0
  7015,    85,19681111,  -15,    0
  7015,    85,19681112,  -35,    0
  7015,    85,19681113,  -43,    0
  7015,    85,19681114,    5,    0
  7015,    85,19681115,  -23,    0
  7015,    85,19681116,    2,    0
  7015,    85,19681117,   12,    0
  7015,    85,19681118,   -8,    0
  7015,    85,19681119,    3,    0
  7015,    85,19681120,    6,    0
  7015,    85,19681121,   16,    0
  7015,    85,19681122,   31,    0
  7015,    85,19681123,   45,    0
  7015,    85,19681124,   29,    0
  7015,    85,19681125,   21,    0
  7015,    85,19681126,   39,    0
  7015,    85,19681127,   56,    0
  7015,    85,19681128,   49,    0
  7015,    85,19681129,   23,    0
  7015,    85,19681130,   14,    0
  7015,    85,19681201,   16,    0
  7015,    85,19681202,    2,    0
  7015,    85,19681203,   19,    0
  7015,    85,19681204,   20,    0
  7015,    85,19681205,   17,    0
  7015,    85,19681206,   14,    0
  7015,    85,19681207,   33,    0
  7015,    85,19681208,   20,    0
  7015,    85,19681209,  -46,    0
  7015,    85,19681210,   -8,    0
  7015,    85,19681211,   -1,    0
  7015,    85,19681212,    9,    0
  7015,    85,19681213,    8,    0
  7015,    85,19681214,   -6,    0
  7015,    85,19681215,   14,    0
  7015,    85,19681216,   13,    0
  7015,    85,19681217,    3,    0
  7015,    85,19681218,  -23,    0
  7015,    85,19681219,  -18,    0
  7015,    85,19681220,   17,    0
  7015,    85,19681221,   10,    0
  7015,    85,19681222,    6,    0
  7015,    85,19681223,    7,    0
  7015,    85,19681224,   14,    0
  7015,    85,19681225,   12,    0
  7015,    85,19681226,    4,    0
  7015,    85,19681227,    3,    0
  7015,    85,19681228,    3,    0
  7015,    85,19681229,    0,    0
  7015,    85,19681230,   -2,    0
  7015,    85,19681231,    4,    0
  7015,    85,19690101,  -31,    0
  7015,    85,19690102,  -43,    0
  7015,    85,19690103,  -14,    0
  7015,    85,19690104,  -17,    0
  7015,    85,19690105,  -44,    0
  7015,    85,19690106,  -57,    0
  7015,    85,19690107,  -48,    0
  7015,    85,19690108,  -46,    0
  7015,    85,19690109,  -64,    0
  7015,    85,19690110,  -93,    0
  7015,    85,19690111,  -38,    0
  7015,    85,19690112,  -13,    0
  7015,    85,19690113,  -24,    0
  7015,    85,19690114,  -48,    0
  7015,    85,19690115,  -28,    0
  7015,    85,19690116,    5,    0
  7015,    85,19690117,    9,    0
  7015,    85,19690118,  -19,    0
  7015,    85,19690119, -109,    0
  7015,    85,19690120, -100,    0
  7015,    85,19690121,  -76,    0
  7015,    85,19690122,  -75,    0
  7015,    85,19690123,  -76,    0
  7015,    85,19690124, -133,    0
  7015,    85,19690125, -192,    0
  7015,    85,19690126, -132,    0
  7015,    85,19690127,  -34,    0
  7015,    85,19690128,  -30,    0
  7015,    85,19690129,  -51,    0
  7015,    85,19690130,  -38,    0
  7015,    85,19690131,   10,    0
  7015,    85,19690201,   12,    0
  7015,    85,19690202,   -6,    0
  7015,    85,19690203,   -4,    0
  7015,    85,19690204,  -62,    0
  7015,    85,19690205,  -16,    0
  7015,    85,19690206,    2,    0
  7015,    85,19690207,    8,    0
  7015,    85,19690208,  -18,    0
  7015,    85,19690209, -104,    0
  7015,    85,19690210, -125,    0
  7015,    85,19690211, -154,    0
  7015,    85,19690212, -123,    0
  7015,    85,19690213, -113,    0
  7015,    85,19690214, -125,    0
  7015,    85,19690215,  -78,    0
  7015,    85,19690216,  -51,    0
  7015,    85,19690217,  -48,    0
  7015,    85,19690218,  -82,    0
  7015,    85,19690219,  -98,    0
  7015,    85,19690220,  -83,    0
  7015,    85,19690221,  -24,    0
  7015,    85,19690222,    3,    0
  7015,    85,19690223,  -24,    0
  7015,    85,19690224,  -60,    0
  7015,    85,19690225,  -67,    0
  7015,    85,19690226,  -92,    0
  7015,    85,19690227,  -76,    0
  7015,    85,19690228,  -74,    0
  7015,    85,19690301,  -35,    0
  7015,    85,19690302,  -43,    0
  7015,    85,19690303,  -88,    0
  7015,    85,19690304,  -65,    0
  7015,    85,19690305,  -17,    0
  7015,    85,19690306,    5,    0
  7015,    85,19690307,   12,    0
  7015,    85,19690308,  -10,    0
  7015,    85,19690309,  -40,    0
  7015,    85,19690310,  -38,    0
  7015,    85,19690311,  -42,    0
  7015,    85,19690312,  -24,    0
  7015,    85,19690313,   -7,    0
  7015,    85,19690314,  -51,    0
  7015,    85,19690315,  -30,    0
  7015,    85,19690316,  -29,    0
  7015,    85,19690317,   10,    0
  7015,    85,19690318,   36,    0
  7015,    85,19690319,   22,    0
  7015,    85,19690320,   30,    0
  7015,    85,19690321,   11,    0
  7015,    85,19690322,  -10,    0
  7015,    85,19690323,   -6,    0
  7015,    85,19690324,   15,    0
  7015,    85,19690325,  -21,    0
  7015,    85,19690326,  -10,    0
  7015,    85,19690327,   16,    0
  7015,    85,19690328,   16,    0
  7015,    85,19690329,   15,    0
  7015,    85,19690330,   15,    0
  7015,    85,19690331,   19,    0
  7015,    85,19690401,    6,    0
  7015,    85,19690402,   34,    0
  7015,    85,19690403,   26,    0
  7015,    85,19690404,   31,    0
  7015,    85,19690405,   93,    0
  7015,    85,19690406,   95,    0
  7015,    85,19690407,   48,    0
  7015,    85,19690408,   30,    0
  7015,    85,19690409,   96,    0
  7015,    85,19690410,   61,    0
  7015,    85,19690411,   32,    0
  7015,    85,19690412,   97,    0
  7015,    85,19690413,   18,    0
  7015,    85,19690414,   31,    0
  7015,    85,19690415,   30,    0
  7015,    85,19690416,   23,    0
  7015,    85,19690417,   46,    0
  7015,    85,19690418,   66,    0
  7015,    85,19690419,   77,    0
  7015,    85,19690420,  135,    0
  7015,    85,19690421,  122,    0
  7015,    85,19690422,   74,    0
  7015,    85,19690423,  105,    0
  7015,    85,19690424,   96,    0
  7015,    85,19690425,  129,    0
  7015,    85,19690426,  124,    0
  7015,    85,19690427,  111,    0
  7015,    85,19690428,   70,    0
  7015,    85,19690429,   86,    0
  7015,    85,19690430,   47,    0
  7015,    85,19690501,   45,    0
  7015,    85,19690502,   62,    0
  7015,    85,19690503,   40,    0
  7015,    85,19690504,   72,    0
  7015,    85,19690505,  102,    0
  7015,    85,19690506,  115,    0
  7015,    85,19690507,  143,    0
  7015,    85,19690508,  121,    0
  7015,    85,19690509,  170,    0
  7015,    85,19690510,  156,    0
  7015,    85,19690511,  109,    0
  7015,    85,19690512,  120,    0
  7015,    85,19690513,  149,    0
  7015,    85,19690514,  116,    0
  7015,    85,19690515,   85,    0
  7015,    85,19690516,  136,    0
  7015,    85,19690517,  125,    0
  7015,    85,19690518,   94,    0
  7015,    85,19690519,  114,    0
  7015,    85,19690520,  119,    0
  7015,    85,19690521,   80,    0
  7015,    85,19690522,  145,    0
  7015,    85,19690523,  132,    0
  7015,    85,19690524,  112,    0
  7015,    85,19690525,  130,    0
  7015,    85,19690526,  159,    0
  7015,    85,19690527,  165,    0
  7015,    85,19690528,  144,    0
  7015,    85,19690529,  175,    0
  7015,    85,19690530,  165,    0
  7015,    85,19690531,  132,    0
  7015,    85,19690601,  152,    0
  7015,    85,19690602,  161,    0
  7015,    85,19690603,  126,    0
  7015,    85,19690604,  144,    0
  7015,    85,19690605,  114,    0
  7015,    85,19690606,  111,    0
  7015,    85,19690607,  145,    0
  7015,    85,19690608,  176,    0
  7015,    85,19690609,  201,    0
  7015,    85,19690610,  216,    0
  7015,    85,19690611,  228,    0
  7015,    85,19690612,  201,    0
  7015,    85,19690613,  184,    0
  7015,    85,19690614,  186,    0
  7015,    85,19690615,  255,    0
